task_id,study,theta,Omega_hat,omega,n_agents,omega_as_frac
df_becker2017_61,becker2017,55.0,0.45359999999996636,0.1,35,0.1
df_becker2017_61,becker2017,55.0,0.4542999999999663,0.1,50,0.1
df_becker2017_61,becker2017,55.0,0.4231999999999697,0.3333333333333333,5,0.33
df_becker2017_61,becker2017,55.0,0.37459999999997506,0.3333333333333333,20,0.33
df_becker2017_61,becker2017,55.0,0.375299999999975,0.3333333333333333,35,0.33
df_becker2017_61,becker2017,55.0,0.3778999999999747,0.3333333333333333,50,0.33
df_becker2017_61,becker2017,55.0,0.34209999999997864,0.6666666666666666,5,0.66
df_becker2017_61,becker2017,55.0,0.2871999999999847,0.6666666666666666,20,0.66
df_becker2017_61,becker2017,55.0,0.2825999999999852,0.6666666666666666,35,0.66
df_becker2017_61,becker2017,55.0,0.28029999999998545,0.6666666666666666,50,0.66
df_becker2017_61,becker2017,55.0,0.2823999999999852,1.0,5,1
df_becker2017_61,becker2017,55.0,0.2053999999999937,1.0,20,1
df_becker2017_61,becker2017,55.0,0.1952999999999948,1.0,35,1
df_becker2017_61,becker2017,55.0,0.1944999999999949,1.0,50,1
df_becker2017_46,becker2017,80.0,0.48739999999996264,0.1,5,0.1
df_becker2017_46,becker2017,80.0,0.4976999999999615,0.1,20,0.1
df_becker2017_46,becker2017,80.0,0.49099999999996224,0.1,35,0.1
df_becker2017_46,becker2017,80.0,0.49439999999996187,0.1,50,0.1
df_becker2017_46,becker2017,80.0,0.4965999999999616,0.3333333333333333,5,0.33
df_becker2017_46,becker2017,80.0,0.4857999999999628,0.3333333333333333,20,0.33
df_becker2017_46,becker2017,80.0,0.4949999999999618,0.3333333333333333,35,0.33
df_becker2017_46,becker2017,80.0,0.4861999999999628,0.3333333333333333,50,0.33
df_becker2017_46,becker2017,80.0,0.48929999999996243,0.6666666666666666,5,0.66
df_becker2017_46,becker2017,80.0,0.4902999999999623,0.6666666666666666,20,0.66
df_becker2017_46,becker2017,80.0,0.4922999999999621,0.6666666666666666,35,0.66
df_becker2017_46,becker2017,80.0,0.4940999999999619,0.6666666666666666,50,0.66
df_becker2017_46,becker2017,80.0,0.4811999999999633,1.0,5,1
df_becker2017_46,becker2017,80.0,0.4940999999999619,1.0,20,1
df_becker2017_46,becker2017,80.0,0.49539999999996176,1.0,35,1
df_becker2017_46,becker2017,80.0,0.4947999999999618,1.0,50,1
df_becker2017_74,becker2017,70.0,0.5342999999999575,0.1,5,0.1
df_becker2017_74,becker2017,70.0,0.5642999999999542,0.1,20,0.1
df_becker2017_74,becker2017,70.0,0.5699999999999535,0.1,35,0.1
df_becker2017_74,becker2017,70.0,0.5777999999999527,0.1,50,0.1
df_becker2017_74,becker2017,70.0,0.502499999999961,0.3333333333333333,5,0.33
df_becker2017_74,becker2017,70.0,0.5467999999999561,0.3333333333333333,20,0.33
df_becker2017_74,becker2017,70.0,0.5511999999999556,0.3333333333333333,35,0.33
df_becker2017_74,becker2017,70.0,0.5694999999999536,0.3333333333333333,50,0.33
df_becker2017_74,becker2017,70.0,0.44479999999996733,0.6666666666666666,5,0.66
df_becker2017_74,becker2017,70.0,0.47719999999996376,0.6666666666666666,20,0.66
df_becker2017_74,becker2017,70.0,0.49359999999996196,0.6666666666666666,35,0.66
df_becker2017_74,becker2017,70.0,0.5105999999999601,0.6666666666666666,50,0.66
df_becker2017_74,becker2017,70.0,0.3807999999999744,1.0,5,1
df_becker2017_74,becker2017,70.0,0.3889999999999735,1.0,20,1
df_becker2017_74,becker2017,70.0,0.3903999999999733,1.0,35,1
df_becker2017_74,becker2017,70.0,0.39279999999997306,1.0,50,1
df_becker2017_55,becker2017,50.0,0.5028999999999609,0.1,5,0.1
df_becker2017_55,becker2017,50.0,0.4941999999999619,0.1,20,0.1
df_becker2017_55,becker2017,50.0,0.49359999999996196,0.1,35,0.1
df_becker2017_55,becker2017,50.0,0.49169999999996217,0.1,50,0.1
df_becker2017_55,becker2017,50.0,0.4379999999999681,0.3333333333333333,5,0.33
df_becker2017_55,becker2017,50.0,0.3869999999999737,0.3333333333333333,20,0.33
df_becker2017_55,becker2017,50.0,0.3689999999999757,0.3333333333333333,35,0.33
df_becker2017_55,becker2017,50.0,0.35369999999997737,0.3333333333333333,50,0.33
df_becker2017_55,becker2017,50.0,0.3762999999999749,0.6666666666666666,5,0.66
df_becker2017_55,becker2017,50.0,0.3105999999999821,0.6666666666666666,20,0.66
df_becker2017_55,becker2017,50.0,0.2808999999999854,0.6666666666666666,35,0.66
df_becker2017_55,becker2017,50.0,0.2709999999999865,0.6666666666666666,50,0.66
df_becker2017_55,becker2017,50.0,0.33019999999997995,1.0,5,1
df_becker2017_55,becker2017,50.0,0.2718999999999864,1.0,20,1
df_becker2017_55,becker2017,50.0,0.2618999999999875,1.0,35,1
df_becker2017_55,becker2017,50.0,0.25129999999998864,1.0,50,1
df_becker2017_59,becker2017,60.0,0.4640999999999652,0.1,5,0.1
df_becker2017_59,becker2017,60.0,0.4667999999999649,0.1,20,0.1
df_becker2017_59,becker2017,60.0,0.46809999999996477,0.1,35,0.1
df_becker2017_59,becker2017,60.0,0.4586999999999658,0.1,50,0.1
df_becker2017_59,becker2017,60.0,0.47369999999996415,0.3333333333333333,5,0.33
df_becker2017_59,becker2017,60.0,0.4678999999999648,0.3333333333333333,20,0.33
df_becker2017_59,becker2017,60.0,0.46389999999996523,0.3333333333333333,35,0.33
df_becker2017_59,becker2017,60.0,0.46919999999996465,0.3333333333333333,50,0.33
df_becker2017_59,becker2017,60.0,0.45379999999996634,0.6666666666666666,5,0.66
df_becker2017_59,becker2017,60.0,0.4640999999999652,0.6666666666666666,20,0.66
df_becker2017_59,becker2017,60.0,0.4559999999999661,0.6666666666666666,35,0.66
df_becker2017_59,becker2017,60.0,0.4639999999999652,0.6666666666666666,50,0.66
df_becker2017_59,becker2017,60.0,0.42369999999996966,1.0,5,1
df_becker2017_59,becker2017,60.0,0.4406999999999678,1.0,20,1
df_becker2017_59,becker2017,60.0,0.43899999999996797,1.0,35,1
df_becker2017_59,becker2017,60.0,0.4331999999999686,1.0,50,1
df_becker2017_39,becker2017,40.0,0.5507999999999557,0.1,5,0.1
df_becker2017_39,becker2017,40.0,0.6010999999999501,0.1,20,0.1
df_becker2017_39,becker2017,40.0,0.60249999999995,0.1,35,0.1
df_becker2017_39,becker2017,40.0,0.6143999999999487,0.1,50,0.1
df_becker2017_39,becker2017,40.0,0.5352999999999574,0.3333333333333333,5,0.33
df_becker2017_39,becker2017,40.0,0.5984999999999504,0.3333333333333333,20,0.33
df_becker2017_39,becker2017,40.0,0.6185999999999482,0.3333333333333333,35,0.33
df_becker2017_39,becker2017,40.0,0.6154999999999485,0.3333333333333333,50,0.33
df_becker2017_39,becker2017,40.0,0.5211999999999589,0.6666666666666666,5,0.66
df_becker2017_39,becker2017,40.0,0.5894999999999514,0.6666666666666666,20,0.66
df_becker2017_39,becker2017,40.0,0.60199999999995,0.6666666666666666,35,0.66
df_becker2017_39,becker2017,40.0,0.6104999999999491,0.6666666666666666,50,0.66
df_becker2017_39,becker2017,40.0,0.4739999999999641,1.0,5,1
df_becker2017_39,becker2017,40.0,0.5494999999999558,1.0,20,1
df_becker2017_39,becker2017,40.0,0.5693999999999536,1.0,35,1
df_becker2017_39,becker2017,40.0,0.5664999999999539,1.0,50,1
df_becker2017_54,becker2017,50.0,0.44829999999996695,0.1,5,0.1
df_becker2017_54,becker2017,50.0,0.4585999999999658,0.1,20,0.1
df_becker2017_54,becker2017,50.0,0.4577999999999659,0.1,35,0.1
df_becker2017_54,becker2017,50.0,0.457099999999966,0.1,50,0.1
df_becker2017_54,becker2017,50.0,0.3977999999999725,0.3333333333333333,5,0.33
df_becker2017_54,becker2017,50.0,0.438799999999968,0.3333333333333333,20,0.33
df_becker2017_54,becker2017,50.0,0.4434999999999675,0.3333333333333333,35,0.33
df_becker2017_54,becker2017,50.0,0.4486999999999669,0.3333333333333333,50,0.33
df_becker2017_54,becker2017,50.0,0.33769999999997913,0.6666666666666666,5,0.66
df_becker2017_54,becker2017,50.0,0.34009999999997886,0.6666666666666666,20,0.66
df_becker2017_54,becker2017,50.0,0.3486999999999779,0.6666666666666666,35,0.66
df_becker2017_54,becker2017,50.0,0.3588999999999768,0.6666666666666666,50,0.66
df_becker2017_54,becker2017,50.0,0.2699999999999866,1.0,5,1
df_becker2017_54,becker2017,50.0,0.2690999999999867,1.0,20,1
df_becker2017_54,becker2017,50.0,0.26489999999998715,1.0,35,1
df_becker2017_54,becker2017,50.0,0.26749999999998686,1.0,50,1
df_becker2017_26,becker2017,45.0,0.4978999999999615,0.1,5,0.1
df_becker2017_26,becker2017,45.0,0.4967999999999616,0.1,20,0.1
df_becker2017_26,becker2017,45.0,0.5062999999999606,0.1,35,0.1
df_becker2017_26,becker2017,45.0,0.49439999999996187,0.1,50,0.1
df_becker2017_26,becker2017,45.0,0.49459999999996185,0.3333333333333333,5,0.33
df_becker2017_26,becker2017,45.0,0.502799999999961,0.3333333333333333,20,0.33
df_becker2017_26,becker2017,45.0,0.49439999999996187,0.3333333333333333,35,0.33
df_becker2017_26,becker2017,45.0,0.5040999999999608,0.3333333333333333,50,0.33
df_becker2017_26,becker2017,45.0,0.4743999999999641,0.6666666666666666,5,0.66
df_becker2017_26,becker2017,45.0,0.4976999999999615,0.6666666666666666,20,0.66
df_becker2017_26,becker2017,45.0,0.49729999999996155,0.6666666666666666,35,0.66
df_becker2017_26,becker2017,45.0,0.5057999999999606,0.6666666666666666,50,0.66
df_becker2017_26,becker2017,45.0,0.46289999999996534,1.0,5,1
df_becker2017_26,becker2017,45.0,0.48359999999996306,1.0,20,1
df_becker2017_26,becker2017,45.0,0.47369999999996415,1.0,35,1
df_becker2017_26,becker2017,45.0,0.4814999999999633,1.0,50,1
df_becker2017_45,becker2017,50.0,0.4670999999999649,0.1,5,0.1
df_becker2017_45,becker2017,50.0,0.45469999999996624,0.1,20,0.1
df_becker2017_45,becker2017,50.0,0.456699999999966,0.1,35,0.1
df_becker2017_45,becker2017,50.0,0.4594999999999657,0.1,50,0.1
df_becker2017_45,becker2017,50.0,0.41089999999997107,0.3333333333333333,5,0.33
df_becker2017_45,becker2017,50.0,0.37839999999997465,0.3333333333333333,20,0.33
df_becker2017_45,becker2017,50.0,0.3743999999999751,0.3333333333333333,35,0.33
df_becker2017_45,becker2017,50.0,0.3832999999999741,0.3333333333333333,50,0.33
df_becker2017_45,becker2017,50.0,0.34559999999997826,0.6666666666666666,5,0.66
df_becker2017_45,becker2017,50.0,0.2863999999999848,0.6666666666666666,20,0.66
df_becker2017_45,becker2017,50.0,0.2952999999999838,0.6666666666666666,35,0.66
df_becker2017_45,becker2017,50.0,0.29009999999998437,0.6666666666666666,50,0.66
df_becker2017_45,becker2017,50.0,0.2962999999999837,1.0,5,1
df_becker2017_45,becker2017,50.0,0.24489999999998935,1.0,20,1
df_becker2017_45,becker2017,50.0,0.22859999999999114,1.0,35,1
df_becker2017_45,becker2017,50.0,0.23829999999999008,1.0,50,1
df_becker2017_41,becker2017,60.0,0.4997999999999613,0.1,5,0.1
df_becker2017_41,becker2017,60.0,0.49169999999996217,0.1,20,0.1
df_becker2017_41,becker2017,60.0,0.5084999999999603,0.1,35,0.1
df_becker2017_41,becker2017,60.0,0.4922999999999621,0.1,50,0.1
df_becker2017_41,becker2017,60.0,0.4325999999999687,0.3333333333333333,5,0.33
df_becker2017_41,becker2017,60.0,0.3894999999999734,0.3333333333333333,20,0.33
df_becker2017_41,becker2017,60.0,0.3687999999999757,0.3333333333333333,35,0.33
df_becker2017_41,becker2017,60.0,0.36559999999997606,0.3333333333333333,50,0.33
df_becker2017_41,becker2017,60.0,0.36489999999997613,0.6666666666666666,5,0.66
df_becker2017_41,becker2017,60.0,0.2988999999999834,0.6666666666666666,20,0.66
df_becker2017_41,becker2017,60.0,0.27489999999998604,0.6666666666666666,35,0.66
df_becker2017_41,becker2017,60.0,0.2633999999999873,0.6666666666666666,50,0.66
df_becker2017_41,becker2017,60.0,0.2942999999999839,1.0,5,1
df_becker2017_41,becker2017,60.0,0.23939999999998995,1.0,20,1
df_becker2017_41,becker2017,60.0,0.2272999999999913,1.0,35,1
df_becker2017_41,becker2017,60.0,0.21779999999999233,1.0,50,1
df_becker2019_Unemployment,becker2019,4.7,0.6137999999999487,0.1,5,0.1
df_becker2019_Unemployment,becker2019,4.7,0.6369999999999462,0.1,20,0.1
df_becker2019_Unemployment,becker2019,4.7,0.6356999999999463,0.1,35,0.1
df_becker2019_Unemployment,becker2019,4.7,0.6264999999999473,0.1,50,0.1
df_becker2019_Unemployment,becker2019,4.7,0.5813999999999523,0.3333333333333333,5,0.33
df_becker2019_Unemployment,becker2019,4.7,0.5698999999999536,0.3333333333333333,20,0.33
df_becker2019_Unemployment,becker2019,4.7,0.5642999999999542,0.3333333333333333,35,0.33
df_becker2019_Unemployment,becker2019,4.7,0.5536999999999553,0.3333333333333333,50,0.33
df_becker2019_Unemployment,becker2019,4.7,0.5217999999999589,0.6666666666666666,5,0.66
df_becker2019_Unemployment,becker2019,4.7,0.4902999999999623,0.6666666666666666,20,0.66
df_becker2019_Unemployment,becker2019,4.7,0.475299999999964,0.6666666666666666,35,0.66
df_becker2019_Unemployment,becker2019,4.7,0.4669999999999649,0.6666666666666666,50,0.66
df_becker2019_Unemployment,becker2019,4.7,0.4723999999999643,1.0,5,1
df_becker2019_Unemployment,becker2019,4.7,0.4348999999999684,1.0,20,1
df_becker2019_Unemployment,becker2019,4.7,0.4189999999999702,1.0,35,1
df_becker2019_Unemployment,becker2019,4.7,0.42099999999996995,1.0,50,1
df_becker2019_Election,becker2019,250.0,0.5227999999999587,0.1,5,0.1
df_becker2019_Election,becker2019,250.0,0.5587999999999548,0.1,20,0.1
df_becker2019_Election,becker2019,250.0,0.5684999999999537,0.1,35,0.1
df_becker2019_Election,becker2019,250.0,0.5940999999999509,0.1,50,0.1
df_becker2019_Election,becker2019,250.0,0.49099999999996224,0.3333333333333333,5,0.33
df_becker2019_Election,becker2019,250.0,0.49919999999996134,0.3333333333333333,20,0.33
df_becker2019_Election,becker2019,250.0,0.5306999999999579,0.3333333333333333,35,0.33
df_becker2019_Election,becker2019,250.0,0.5648999999999541,0.3333333333333333,50,0.33
df_becker2019_Election,becker2019,250.0,0.4225999999999698,0.6666666666666666,5,0.66
df_becker2019_Election,becker2019,250.0,0.43819999999996806,0.6666666666666666,20,0.66
df_becker2019_Election,becker2019,250.0,0.45999999999996566,0.6666666666666666,35,0.66
df_becker2019_Election,becker2019,250.0,0.4777999999999637,0.6666666666666666,50,0.66
df_becker2019_Election,becker2019,250.0,0.36129999999997653,1.0,5,1
df_becker2019_Election,becker2019,250.0,0.35739999999997696,1.0,20,1
df_becker2019_Election,becker2019,250.0,0.3787999999999746,1.0,35,1
df_becker2019_Election,becker2019,250.0,0.393099999999973,1.0,50,1
df_becker2019_Taxes,becker2019,15.0,0.5230999999999587,0.1,5,0.1
df_becker2019_Taxes,becker2019,15.0,0.556299999999955,0.1,20,0.1
df_becker2019_Taxes,becker2019,15.0,0.5765999999999528,0.1,35,0.1
df_becker2019_Taxes,becker2019,15.0,0.583799999999952,0.1,50,0.1
df_becker2019_Taxes,becker2019,15.0,0.5277999999999582,0.3333333333333333,5,0.33
df_becker2019_Taxes,becker2019,15.0,0.5698999999999536,0.3333333333333333,20,0.33
df_becker2019_Taxes,becker2019,15.0,0.5794999999999525,0.3333333333333333,35,0.33
df_becker2019_Taxes,becker2019,15.0,0.5915999999999512,0.3333333333333333,50,0.33
df_becker2019_Taxes,becker2019,15.0,0.5065999999999605,0.6666666666666666,5,0.66
df_becker2019_Taxes,becker2019,15.0,0.5602999999999546,0.6666666666666666,20,0.66
df_becker2019_Taxes,becker2019,15.0,0.5691999999999536,0.6666666666666666,35,0.66
df_becker2019_Taxes,becker2019,15.0,0.5784999999999526,0.6666666666666666,50,0.66
df_becker2019_Taxes,becker2019,15.0,0.4639999999999652,1.0,5,1
df_becker2019_Taxes,becker2019,15.0,0.5300999999999579,1.0,20,1
df_becker2019_Taxes,becker2019,15.0,0.5594999999999547,1.0,35,1
df_becker2019_Taxes,becker2019,15.0,0.5628999999999543,1.0,50,1
df_becker2019_California,becker2019,67.0,0.5065999999999605,0.1,5,0.1
df_becker2019_California,becker2019,67.0,0.5175999999999593,0.1,20,0.1
df_becker2019_California,becker2019,67.0,0.5242999999999586,0.1,35,0.1
df_becker2019_California,becker2019,67.0,0.5211999999999589,0.1,50,0.1
df_becker2019_California,becker2019,67.0,0.5146999999999596,0.3333333333333333,5,0.33
df_becker2019_California,becker2019,67.0,0.5008999999999612,0.3333333333333333,20,0.33
df_becker2019_California,becker2019,67.0,0.5154999999999595,0.3333333333333333,35,0.33
df_becker2019_California,becker2019,67.0,0.5107999999999601,0.3333333333333333,50,0.33
df_becker2019_California,becker2019,67.0,0.5070999999999605,0.6666666666666666,5,0.66
df_becker2019_California,becker2019,67.0,0.502699999999961,0.6666666666666666,20,0.66
df_becker2019_California,becker2019,67.0,0.5169999999999594,0.6666666666666666,35,0.66
df_becker2019_California,becker2019,67.0,0.5183999999999592,0.6666666666666666,50,0.66
df_becker2019_California,becker2019,67.0,0.49549999999996175,1.0,5,1
df_becker2019_California,becker2019,67.0,0.5121999999999599,1.0,20,1
df_becker2019_California,becker2019,67.0,0.5098999999999602,1.0,35,1
df_becker2019_California,becker2019,67.0,0.51149999999996,1.0,50,1
df_becker2019_Military,becker2019,25.0,0.5197999999999591,0.1,5,0.1
df_becker2019_Military,becker2019,25.0,0.6285999999999471,0.1,20,0.1
df_becker2019_Military,becker2019,25.0,0.702499999999939,0.1,35,0.1
df_becker2019_Military,becker2019,25.0,0.7676999999999318,0.1,50,0.1
df_becker2019_Military,becker2019,25.0,0.4615999999999655,0.3333333333333333,5,0.33
df_becker2019_Military,becker2019,25.0,0.5710999999999534,0.3333333333333333,20,0.33
df_becker2019_Military,becker2019,25.0,0.6613999999999435,0.3333333333333333,35,0.33
df_becker2019_Military,becker2019,25.0,0.7415999999999346,0.3333333333333333,50,0.33
df_becker2019_Military,becker2019,25.0,0.38179999999997427,0.6666666666666666,5,0.66
df_becker2019_Military,becker2019,25.0,0.4867999999999627,0.6666666666666666,20,0.66
df_becker2019_Military,becker2019,25.0,0.583699999999952,0.6666666666666666,35,0.66
df_becker2019_Military,becker2019,25.0,0.665599999999943,0.6666666666666666,50,0.66
df_becker2019_Military,becker2019,25.0,0.3226999999999808,1.0,5,1
df_becker2019_Military,becker2019,25.0,0.42099999999996995,1.0,20,1
df_becker2019_Military,becker2019,25.0,0.5258999999999584,1.0,35,1
df_becker2019_Military,becker2019,25.0,0.6014999999999501,1.0,50,1
df_becker2019_Immigration,becker2019,25.0,0.5162999999999595,0.1,5,0.1
df_becker2019_Immigration,becker2019,25.0,0.6247999999999475,0.1,20,0.1
df_becker2019_Immigration,becker2019,25.0,0.7188999999999371,0.1,35,0.1
df_becker2019_Immigration,becker2019,25.0,0.7718999999999313,0.1,50,0.1
df_becker2019_Immigration,becker2019,25.0,0.4870999999999627,0.3333333333333333,5,0.33
df_becker2019_Immigration,becker2019,25.0,0.5831999999999521,0.3333333333333333,20,0.33
df_becker2019_Immigration,becker2019,25.0,0.6868999999999407,0.3333333333333333,35,0.33
df_becker2019_Immigration,becker2019,25.0,0.7522999999999335,0.3333333333333333,50,0.33
df_becker2019_Immigration,becker2019,25.0,0.4470999999999671,0.6666666666666666,5,0.66
df_becker2019_Immigration,becker2019,25.0,0.5547999999999552,0.6666666666666666,20,0.66
df_becker2019_Immigration,becker2019,25.0,0.6521999999999445,0.6666666666666666,35,0.66
df_becker2019_Immigration,becker2019,25.0,0.7348999999999354,0.6666666666666666,50,0.66
df_becker2019_Immigration,becker2019,25.0,0.4148999999999706,1.0,5,1
df_becker2019_Immigration,becker2019,25.0,0.5091999999999602,1.0,20,1
df_becker2019_Immigration,becker2019,25.0,0.6301999999999469,1.0,35,1
df_becker2019_Immigration,becker2019,25.0,0.7190999999999371,1.0,50,1
df_becker2019_Soldiers,becker2019,5000.0,0.5813999999999523,0.1,5,0.1
df_becker2019_Soldiers,becker2019,5000.0,0.7816999999999302,0.1,20,0.1
df_becker2019_Soldiers,becker2019,5000.0,0.8533999999999223,0.1,35,0.1
df_becker2019_Soldiers,becker2019,5000.0,0.8789999999999195,0.1,50,0.1
df_becker2019_Soldiers,becker2019,5000.0,0.5596999999999547,0.3333333333333333,5,0.33
df_becker2019_Soldiers,becker2019,5000.0,0.7588999999999327,0.3333333333333333,20,0.33
df_becker2019_Soldiers,becker2019,5000.0,0.8326999999999246,0.3333333333333333,35,0.33
df_becker2019_Soldiers,becker2019,5000.0,0.87439999999992,0.3333333333333333,50,0.33
df_becker2019_Soldiers,becker2019,5000.0,0.5219999999999588,0.6666666666666666,5,0.66
df_becker2019_Soldiers,becker2019,5000.0,0.7212999999999369,0.6666666666666666,20,0.66
df_becker2019_Soldiers,becker2019,5000.0,0.8144999999999266,0.6666666666666666,35,0.66
df_becker2019_Soldiers,becker2019,5000.0,0.8593999999999217,0.6666666666666666,50,0.66
df_becker2019_Soldiers,becker2019,5000.0,0.48009999999996344,1.0,5,1
df_becker2019_Soldiers,becker2019,5000.0,0.6701999999999425,1.0,20,1
df_becker2019_Soldiers,becker2019,5000.0,0.7663999999999319,1.0,35,1
df_becker2019_Soldiers,becker2019,5000.0,0.8350999999999243,1.0,50,1
